TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,TC29,TC30,TC31,TC32,TC33,TC34,TC35,TC36
1.291584823623122134e+02,1.362123552155622406e+02,1.283939665677857818e+02,1.194967548110236919e+02,1.286232628990467219e+02,1.247176135503501939e+02,1.565325894399433366e+02,1.403978786650459938e+02,1.446519368621125921e+02,1.573643018151626620e+02,1.482437590245440617e+02,1.521532193774412463e+02,2.140272358246095621e+02,2.117817183908282175e+02,2.054845253555985494e+02,1.949609433831189165e+02,2.067718561992194850e+02,2.096899811801395117e+02,3.727446731743133341e+02,3.600832944364878472e+02,3.745417317726881947e+02,3.611575732249359589e+02,3.505921964600017873e+02,3.622625054815936210e+02,6.099341015908964891e+02,6.221717670730163263e+02,6.152112243940870258e+02,6.162356777930400540e+02,6.117233706858331743e+02,6.147444265831621806e+02,-2.299459529789378287e+00,3.466369655662154159e+00,1.209359511712534818e+01,-1.758399921956997680e+00,-6.183530416356594728e+00,4.199313452929408719e+00
1.335604650925293697e+02,1.367320916028735382e+02,1.264889293797425154e+02,1.229573898802924958e+02,1.208296191258032195e+02,1.294927385447504093e+02,1.499525207030937111e+02,1.503575301619995628e+02,1.596565007638164673e+02,1.604522107061851841e+02,1.395990923242576116e+02,1.585369113408956707e+02,2.114678093380389612e+02,2.029994112526956656e+02,2.108311426261219310e+02,2.277582398350368180e+02,2.139555381793239803e+02,2.104948888148914534e+02,3.654540698754726691e+02,3.726943863744458554e+02,3.752408898458035083e+02,3.660596801721755469e+02,3.619331646126954070e+02,3.542053304612124975e+02,6.155179613879266753e+02,6.185782822005596699e+02,6.283134108671755484e+02,6.144705385528470742e+02,6.244728306514264204e+02,6.125771957648208854e+02,5.103536620409387936e-01,-4.549371157076164351e+00,-5.051261227285541722e+00,1.797435775221347454e+00,-3.136902030684503462e+00,-6.827934892749112805e+00
1.206459253842903365e+02,1.338320434908240486e+02,1.209689624343490664e+02,1.332465989872896159e+02,1.339013420262425029e+02,1.326531573503302752e+02,1.504773849192312412e+02,1.551652448039868375e+02,1.465229533427136914e+02,1.503996606272386600e+02,1.539911896702348031e+02,1.422228841097155225e+02,2.134987139809867926e+02,2.126199376211092158e+02,2.087498815879268648e+02,2.037432031697961747e+02,2.153863130532474770e+02,2.076166471579061295e+02,3.620314021102458355e+02,3.561556928592171971e+02,3.648445357730461183e+02,3.502745991264972645e+02,3.679287867303648341e+02,3.691674827301309278e+02,6.128094956893089602e+02,6.148438180102543811e+02,6.186467604960420203e+02,6.110758012942485493e+02,6.171687289282506299e+02,6.164967604402238521e+02,7.569923475827295967e+00,-3.945971332440720847e+00,5.706820795959361092e+00,1.293536640557474726e+01,6.453198573131108340e+00,1.374796902469456406e+01
1.331820049598443063e+02,1.256390452704424092e+02,1.263380086936072075e+02,1.261104845059068964e+02,1.195321303880359523e+02,1.368829711791473471e+02,1.289112424421285255e+02,1.552291834535812427e+02,1.468933447499048555e+02,1.458745408147646287e+02,1.465784945322763804e+02,1.429644702400941583e+02,2.088103779885392726e+02,2.065904563690538680e+02,2.066790888645842585e+02,2.153969909305452575e+02,2.096955438087869368e+02,2.061619651476470665e+02,3.569941338029130407e+02,3.602076324596596919e+02,3.613886950472358990e+02,3.611358578895569735e+02,3.546356336661862088e+02,3.641647830553594645e+02,6.177889765690292734e+02,6.268109475629076996e+02,6.129983686679066750e+02,6.121048567196761496e+02,6.243955065756532576e+02,6.227650789650527940e+02,-1.966608307316099813e+00,-1.357911959687391246e+01,-3.675842656983997259e+00,-1.805253711726102495e+01,-2.712618394654301213e+00,1.472967626639761551e+00
1.206253813952288141e+02,1.264399122700245499e+02,1.230682792044487144e+02,1.343938917207040333e+02,1.235577778610455653e+02,1.251390670630867135e+02,1.520389928732714964e+02,1.429943830317599804e+02,1.570285160836130558e+02,1.505209012498471850e+02,1.552742730980599219e+02,1.476779641856262515e+02,2.106379926559458511e+02,2.137830030816884914e+02,2.090305915741455465e+02,2.142279409461290811e+02,2.107411061504452618e+02,2.043821464352095063e+02,3.650628325440010258e+02,3.652321930306992499e+02,3.662499810648019434e+02,3.605185095756685314e+02,3.539867465470954357e+02,3.692598374943165709e+02,6.195757409130837914e+02,6.144586487246634761e+02,6.217603472559109150e+02,6.195333891372343942e+02,6.204239394605896223e+02,6.155650609589297346e+02,3.481451450438834083e+00,-5.463440738882116676e+00,3.679733566410241963e+00,1.941297156904681742e+00,1.622139396747040507e+01,-6.803958388068862995e+00
1.295254466507379902e+02,1.291721349582463745e+02,1.400950862391758562e+02,1.276280315324759300e+02,1.245476128630012340e+02,1.248423907606605781e+02,1.482655405468379115e+02,1.540829582002806717e+02,1.409874796490347251e+02,1.506915423834294074e+02,1.419623363064395960e+02,1.515332471588443468e+02,2.121356556529703710e+02,2.059519339916674312e+02,2.101245489095317396e+02,2.140973901627589839e+02,2.081934887023839735e+02,2.072678550245524605e+02,3.579819845024482561e+02,3.577419522595618560e+02,3.624581408446398996e+02,3.647409259264741195e+02,3.656096109053294754e+02,3.642441493192373514e+02,6.262054761439344475e+02,6.048664761153552263e+02,6.185140105417805216e+02,6.076584699577896345e+02,6.139478742206194966e+02,6.253349110255931009e+02,-3.556710426225427213e+00,4.077818523726412181e+00,4.137734739626653280e+00,1.129367875906561736e+00,-4.410458790820293906e+00,-4.038059128737361725e+00
1.364654302164210549e+02,1.353692747913132166e+02,1.282210609047727701e+02,1.271722618923452472e+02,1.263787907322427770e+02,1.245741725391216193e+02,1.541287256833828110e+02,1.553696671826448039e+02,1.487245026357819881e+02,1.613850948237217153e+02,1.500753870009950788e+02,1.427711826474218242e+02,2.015796938926560529e+02,2.105928901171644725e+02,2.134749157962367008e+02,2.115291582956702143e+02,2.125388407560796225e+02,2.033287550641120163e+02,3.613725540663189122e+02,3.785516144610017477e+02,3.646126778078598250e+02,3.614915673116312860e+02,3.561507235167730414e+02,3.598192664696801444e+02,6.235737788024805468e+02,6.178114393531304813e+02,6.219226382829862132e+02,6.238667829653309127e+02,6.198684023108349948e+02,6.102180430190139759e+02,-2.153455621847739199e+00,2.011595038881392128e+00,4.236028561240653190e+00,-2.746625233839417035e-02,-1.481446887701705073e+01,2.040335810766207736e+00
1.351538908440239766e+02,1.241812605144533421e+02,1.306328754688265690e+02,1.296288243957040436e+02,1.353226034543008325e+02,1.289416960499657421e+02,1.552435326333477690e+02,1.470734217995743904e+02,1.503740969850304054e+02,1.406604238113479255e+02,1.604075346540782903e+02,1.539557430693079425e+02,2.086200615726020544e+02,2.091111543618676194e+02,2.169396989871246717e+02,2.118322481902364984e+02,1.969797885049425474e+02,2.057854800797871064e+02,3.683737583201846064e+02,3.645279226598378841e+02,3.602583706164859905e+02,3.569020997651006155e+02,3.626898884067910558e+02,3.635138999233283243e+02,6.176661146057571159e+02,6.202515150998953004e+02,6.156964171956635710e+02,6.131418469961805613e+02,6.161739033322048726e+02,6.204298111066912043e+02,3.322092301713838403e+00,9.385141712046991103e+00,6.485228265181494756e+00,2.190055382337352086e+00,5.640204581723978094e+00,-3.647256411567449064e+00
1.264004957950684513e+02,1.250007956446316513e+02,1.284355847893465352e+02,1.268998018148355982e+02,1.363543369664911609e+02,1.317118433571248488e+02,1.468191149769294555e+02,1.458922653002713332e+02,1.465244963710261743e+02,1.410585855410579086e+02,1.523383180916865456e+02,1.439795823895204308e+02,2.131922593195197067e+02,1.990579667575559881e+02,2.154455888431002677e+02,2.089616117823426578e+02,2.046969626595695786e+02,2.034475961017892587e+02,3.630762517744238380e+02,3.649439295971789079e+02,3.636840858314412230e+02,3.615986281030061491e+02,3.636433234155298351e+02,3.593996525776321391e+02,6.265135654396378868e+02,6.176061606814186007e+02,6.212316898235332019e+02,6.219162726575335682e+02,6.205251879217888700e+02,6.147343028960399351e+02,3.753233397849242259e+00,3.673885507030874020e+00,5.374529251166656252e+00,2.006313008706510637e+00,8.104391410843112098e+00,-7.301637717685638407e+00
1.329699617124106226e+02,1.396804516301744172e+02,1.424339421529061838e+02,1.246123613325271151e+02,1.265351621811717138e+02,1.301860464709854455e+02,1.450686805677441384e+02,1.361464021798386739e+02,1.472996921061475177e+02,1.495029734364989906e+02,1.464897683477055352e+02,1.474726072453377412e+02,2.048940203532776820e+02,2.061863881665373128e+02,2.048400152199948252e+02,2.083360573669034181e+02,2.088694897185436332e+02,2.207200944001143057e+02,3.656542335485736999e+02,3.595607068582407351e+02,3.643928245919553319e+02,3.607386838995499829e+02,3.634249979356202971e+02,3.532736921619867303e+02,6.111542114290921290e+02,6.212369605920282538e+02,6.059659128604889702e+02,6.283185359362911413e+02,6.209304775331337396e+02,6.132169949527353765e+02,-6.142753183083207169e+00,4.889695419452595004e+00,2.839404850184625850e-01,3.392623847062059550e-02,4.449002196892642758e+00,5.072191472975527304e+00
1.229727564424829325e+02,1.289920321805431627e+02,1.231213500765961300e+02,1.233093398757726789e+02,1.268226004854465572e+02,1.256554467313845294e+02,1.464134345437238949e+02,1.509522558778354266e+02,1.527850306159216984e+02,1.544599125976209848e+02,1.491443029184834757e+02,1.575236920395616664e+02,2.080549824314901173e+02,1.917850731719889268e+02,2.080406236411798204e+02,2.093039277416891366e+02,1.982236336107935415e+02,2.098527574521004340e+02,3.682057804105695027e+02,3.569848945585681577e+02,3.695981045809533612e+02,3.548837021119669544e+02,3.620604063318995713e+02,3.595796618035930123e+02,6.179082403163610024e+02,6.167689532903198142e+02,6.252830552405466733e+02,6.303759061753517017e+02,6.180046251831422524e+02,6.133652642851377550e+02,-8.544551138384509414e+00,-1.495440005616452295e+00,3.728406109628086273e+00,-4.097811174074237783e+00,-4.480572495726105942e+00,9.150617565729813663e+00
1.215103421665542243e+02,1.231465224964150593e+02,1.324617876786898591e+02,1.358756695457061596e+02,1.261427434877225835e+02,1.263788157554986356e+02,1.522640148634908144e+02,1.520234886627736159e+02,1.481946056130383624e+02,1.434009266964345102e+02,1.507333935748441149e+02,1.425847170101677364e+02,2.131711480719703786e+02,2.099055914909805551e+02,2.199848197003905170e+02,2.132120289435614495e+02,2.107237382566003134e+02,2.058766769526596647e+02,3.645244733744034420e+02,3.583049101894334285e+02,3.530030882926309914e+02,3.702511759281883883e+02,3.594423130721868915e+02,3.640104148631936027e+02,6.231757583518393631e+02,6.229791141493925579e+02,6.146282595131395965e+02,6.211746881527702726e+02,6.262420274075468569e+02,6.208679977190220143e+02,3.586593274447221980e+00,7.475368731478496009e+00,4.595906154370982932e+00,-3.296494510006713341e+00,-8.208543074120502325e+00,-6.560535288902341833e+00
1.311455080710526602e+02,1.305571373046205963e+02,1.360722872328058770e+02,1.226527764171428743e+02,1.329224790044343649e+02,1.282611614735598664e+02,1.566860954854726060e+02,1.502286798128064049e+02,1.511335769702706671e+02,1.440125893040096230e+02,1.459448489124957575e+02,1.485042680017079988e+02,1.948847112925074043e+02,2.099151700196725869e+02,2.104484875527305405e+02,2.056523556017135945e+02,2.119382956322994005e+02,2.087435314185706829e+02,3.576273258836985747e+02,3.644212923418560877e+02,3.568522882315349989e+02,3.627799613488745081e+02,3.546820952147081130e+02,3.530561360948389051e+02,6.195868524339182386e+02,6.161764131924021513e+02,6.117547087029239492e+02,6.089098812919937700e+02,6.190129518520913052e+02,6.120304072215645874e+02,4.434933044161538440e+00,-8.028844891745542611e+00,-2.440245699566679249e+00,-5.697981495297461230e+00,-1.330872622851026366e+00,1.203609626822876066e+01
1.282322652423226259e+02,1.248138027683701523e+02,1.277298045438876102e+02,1.370242764711942129e+02,1.233286065116700030e+02,1.245198778494155221e+02,1.464818538323122823e+02,1.412515193988070337e+02,1.494864117497215545e+02,1.387078344693024121e+02,1.464426244414435700e+02,1.469896523996087296e+02,2.043358835750223932e+02,2.108374760638410521e+02,2.075581673024362317e+02,2.032070566944296957e+02,2.102698032735832498e+02,2.092797403053514813e+02,3.642567571184202961e+02,3.618889892929548751e+02,3.635297443708154788e+02,3.562178070706722792e+02,3.623531284955758451e+02,3.671889313417242420e+02,6.239135544989958362e+02,6.199794021103557498e+02,6.174369609207693657e+02,6.102107416772075794e+02,6.144973158019483890e+02,6.220709286537651224e+02,7.196353173433477579e+00,-8.513221040713407461e+00,1.215275885413699442e+01,9.538243599946785167e+00,-4.723504872102886942e+00,6.691469122128470559e-01
1.228484984157925055e+02,1.315454998514686054e+02,1.298277036382940537e+02,1.191394322336578284e+02,1.328675977280225879e+02,1.152076719857767557e+02,1.437755800349721937e+02,1.549990338768524509e+02,1.476923859861255721e+02,1.485682420465348343e+02,1.552905650136789859e+02,1.445851683730932109e+02,2.089134905431750155e+02,2.048401686664065551e+02,1.998193549775643589e+02,2.102937274380625183e+02,2.202665479113869083e+02,2.120159471680457273e+02,3.622578807953912587e+02,3.638603189409804486e+02,3.675187114646131477e+02,3.555120118249593020e+02,3.572800980106041493e+02,3.611132477971877393e+02,6.188061887662206573e+02,6.129168531980453736e+02,6.188943270584941274e+02,6.133466417595273015e+02,6.212957649421849737e+02,6.161623513848593348e+02,5.313454135428646197e+00,1.674070702968256441e+00,3.868080139626484115e+00,-3.867295355513391542e+00,1.684445552554136416e+00,-8.727204535523288342e+00
1.199696498233334410e+02,1.235647093978209199e+02,1.212569784475427639e+02,1.344679491080472360e+02,1.271004922190207225e+02,1.341441804610202553e+02,1.412320414923932503e+02,1.476397470538469747e+02,1.428735887999937120e+02,1.517716361221588102e+02,1.479325060917615815e+02,1.511429682454653118e+02,2.113748043313524079e+02,2.114689001101158397e+02,2.140924613476805973e+02,2.143770314267639492e+02,2.127680058912304730e+02,2.120645667104961660e+02,3.621466755093604206e+02,3.707861780029889474e+02,3.634886468299649778e+02,3.570147450043735944e+02,3.626351388466403023e+02,3.590342483369492470e+02,6.175940377050653751e+02,6.160517570591254071e+02,6.138713856549068169e+02,6.165660141876686566e+02,6.189799101437387208e+02,6.228684885726594302e+02,-4.491086932318064662e-01,6.470069302467056360e-01,9.589914882501869187e+00,-3.957594275177369170e+00,-1.172909551096226410e+00,1.593742990663394110e+01
1.202146122448645116e+02,1.239282236879761427e+02,1.371280357280723763e+02,1.358868363032631237e+02,1.332071047151577545e+02,1.317745947605000367e+02,1.498612074703127917e+02,1.520676524608612681e+02,1.521128961228078538e+02,1.378328839091877569e+02,1.462710094058377592e+02,1.548706834369794194e+02,2.129124383546212300e+02,2.084442833777233091e+02,2.120192854532623414e+02,2.116511735461693888e+02,2.111778408030408514e+02,2.037845602091704507e+02,3.603986081842427325e+02,3.620819699371360230e+02,3.549518867588048465e+02,3.586843509778975658e+02,3.562140572700049574e+02,3.602845221023808335e+02,6.245988146087272526e+02,6.108959328408205920e+02,6.209862493933999303e+02,6.242502558708400784e+02,6.097136233056784249e+02,6.093714257711865230e+02,-1.553371974757476126e+00,2.393865467412145343e+00,4.106341265172628319e+00,-2.849881635609408548e+00,-3.582899327869345729e+00,-1.856844445463378346e+00
1.248743606724329993e+02,1.341978297190721605e+02,1.249578663893994417e+02,1.224118119144852272e+02,1.287142999297225003e+02,1.263216346523157085e+02,1.526320198215277628e+02,1.513344057841731285e+02,1.490619148950704016e+02,1.561427936099916849e+02,1.549041176098768915e+02,1.569694878962532982e+02,2.088531167538889690e+02,2.110102614582850720e+02,2.103842081779165767e+02,2.111511675456534363e+02,2.085251229675993727e+02,2.138984953913234222e+02,3.628568244081933472e+02,3.579427607708958590e+02,3.702173800086476376e+02,3.665429368660326190e+02,3.650478789325437674e+02,3.535536276815710153e+02,6.193657548351618516e+02,6.265035426532409701e+02,6.184103760109570658e+02,6.210987743054553221e+02,6.232715698211789004e+02,6.225243342202093118e+02,-2.515124685876418908e+00,-3.632512672283251476e+00,-2.524951342033054047e+00,-3.143800673860666972e+00,-6.449213426561796858e+00,-6.393119088173166986e-01
1.340409278350860234e+02,1.254614291899535488e+02,1.362936764852717602e+02,1.350131544142060704e+02,1.276611853861221846e+02,1.316111565969934816e+02,1.438204875488927428e+02,1.499341862579375970e+02,1.509678301934038416e+02,1.463559750724725177e+02,1.445298306593024336e+02,1.352253246431944831e+02,2.055304021176445701e+02,2.077153496813880054e+02,2.058010675796581381e+02,2.113173075999327182e+02,2.066721467588355381e+02,2.009558556447144326e+02,3.606346796048275678e+02,3.635580770239631647e+02,3.596758711677356928e+02,3.746123282964002783e+02,3.659753450523309652e+02,3.588143531044664769e+02,6.178225206591542928e+02,6.267811244999435303e+02,6.133234500172579828e+02,6.124864805324282315e+02,6.113671690650263599e+02,6.226251327811643250e+02,1.164237384356571070e+01,6.776982917221165081e+00,2.847691976281095272e+00,-7.789382389836176479e+00,-1.085452260074684006e+01,8.521485247292028831e-01
1.278915787802271922e+02,1.282515592667105864e+02,1.418806695414021988e+02,1.151651028996870281e+02,1.253969836188869920e+02,1.309725168832447082e+02,1.441167793932069401e+02,1.528146319131683697e+02,1.332590398242867877e+02,1.475999044958921047e+02,1.437082848626000384e+02,1.412402111013010710e+02,2.105192526614321764e+02,2.191920848523610914e+02,2.129166759892281959e+02,2.211804895138667177e+02,2.082672867353648769e+02,2.018302160918442212e+02,3.547542983809596535e+02,3.630348495124088686e+02,3.605652248137686229e+02,3.633395334038143005e+02,3.650450247706341429e+02,3.534321820284806108e+02,6.176953085589391321e+02,6.233445704727774910e+02,6.291660289167165274e+02,6.148211919497331337e+02,6.198096024948224567e+02,6.195581531709232195e+02,-3.601488108470170424e+00,-3.214415288492338263e+00,-4.321120860392934304e+00,-1.454712245902519108e+01,4.237494625641690327e+00,3.920178087788364962e+00
1.329882221488733762e+02,1.288226639789361627e+02,1.380567562933247814e+02,1.271609796002495045e+02,1.289834189886781814e+02,1.210834416256155066e+02,1.441849307411703194e+02,1.541440369156254633e+02,1.566996075299217921e+02,1.482182139247158830e+02,1.405185845217529845e+02,1.670862841791304163e+02,2.143740592421121107e+02,2.157487287389468236e+02,2.056076883555066104e+02,2.037909713854020026e+02,2.140509667871280328e+02,2.010962648653454607e+02,3.525640942389298402e+02,3.595172642938348986e+02,3.543002757213351970e+02,3.638277222364410477e+02,3.639337252235778237e+02,3.616873668051612185e+02,6.224736292845178696e+02,6.201289239881085678e+02,6.247898196496893206e+02,6.245107526064281274e+02,6.168613296698546264e+02,6.234188133861649703e+02,-3.091673286234688511e-01,-3.696535754285717346e+00,-3.004159097483496410e-01,-3.875075679449678123e+00,-4.682385796292550140e+00,-6.145537169716436487e+00
1.360475614980025796e+02,1.266013866828334926e+02,1.338118673974965702e+02,1.291788396453628991e+02,1.335046615830536041e+02,1.341770563971607260e+02,1.489533106232198918e+02,1.453578318696920633e+02,1.476638787862831350e+02,1.546390442200107884e+02,1.494655803518015773e+02,1.434906854770432574e+02,2.232730291545222485e+02,2.070216712564996442e+02,2.147120544567084721e+02,2.185314273924175268e+02,2.010412176965588742e+02,2.077648350934186681e+02,3.623804683446072659e+02,3.515171139782345904e+02,3.632966801412232485e+02,3.544291704479429654e+02,3.635987234482901727e+02,3.586291551653744705e+02,6.185814442298227505e+02,6.277560827323029571e+02,6.174498652921270150e+02,6.263537050830337876e+02,6.195524717486850932e+02,6.226483501294903817e+02,-1.956070012119159873e+00,8.096127650666293363e+00,7.800230750461450313e+00,1.594911648066865695e-01,1.378325186591166762e+01,-8.522663011865468263e+00
