"Temperature (degC), TC1","Temperature (degC), TC2","Temperature (degC), TC3","Temperature (degC), TC4","Temperature (degC), TC5","Temperature (degC), TC6","Temperature (degC), TC7","Temperature (degC), TC8","Temperature (degC), TC9","Temperature (degC), TC10",V_coil_rms (V)
397.3175008,214.5611118,305.7986147,203.6329014,173.9723434,324.4844239,374.4761469,186.9787828,267.6504687,194.9675034,79.51401722
391.8151347,212.7119732,302.4196732,201.2455427,173.297928,318.7187286,371.1878712,186.3077511,265.7287969,193.8478529,79.56448372
394.5386128,215.0609941,305.1183483,207.8488729,175.5347049,338.5280054,381.4212362,188.0420019,270.6012967,197.4433145,79.44528865
404.0458681,217.7048576,311.0398433,209.7578178,176.2296355,342.8598633,387.2842799,189.1944247,274.1355078,198.7403533,79.38687043
386.502285,212.6517737,299.5861939,206.0430529,174.6953875,333.3555901,373.9745828,186.703931,266.4547039,195.8891579,79.50872123
382.0704718,211.773156,296.8308996,206.7497426,174.7919564,335.6267581,372.0992732,186.3483993,265.1791246,195.9058202,79.51502278
412.8776029,219.0235084,315.3631416,207.274583,175.1530117,332.6852896,383.2509299,188.7478323,272.9839434,197.1189221,79.41367596
391.050507,212.9212763,301.6403364,203.0279234,173.5755296,322.7845645,369.72026,186.1090064,264.8899797,194.1597824,79.54933907
390.1383393,213.7239368,301.4016861,207.1732864,174.7053352,334.3125831,372.5247222,186.6073757,266.0444724,195.8526431,79.49284916
388.3940031,213.469707,300.7445363,207.5467298,174.998392,336.5830118,374.4346996,186.8620403,266.7992201,196.3343503,79.48430023
404.80077,217.5416689,310.9500017,208.4233765,175.4890196,337.2985626,382.4105139,188.4512737,271.9098443,197.4912834,79.41598564
406.081255,217.7953157,312.0861307,208.1060473,175.6489811,337.4423879,385.4066235,188.9065386,273.4520407,197.8601139,79.4080048
414.6260989,220.5613855,318.5102111,210.7928888,177.1865575,346.9205165,398.4346406,191.1485052,280.3167507,200.6479558,79.31678653
422.6080323,221.5707113,321.629664,208.2665136,175.592936,334.6536893,388.5072055,189.7814806,276.2991574,198.0220863,79.36635156
405.7803574,217.964179,311.4965487,209.4385821,175.814722,340.0648813,383.8073414,188.7176347,272.6189069,198.0129741,79.39853664
402.6793426,217.1673477,309.9984388,208.8936968,175.8517673,340.1068756,384.7866718,188.7605459,272.8584365,198.0939972,79.40791773
408.4552048,218.566839,313.7099715,208.9813954,176.0600565,340.1312337,388.3768644,189.4481325,275.035421,198.5805577,79.38297628
403.8443585,217.6747227,311.8529174,209.2566552,176.6634675,344.2601947,393.3865789,190.0755753,277.0300303,199.6237866,79.37243488
383.3231083,211.5681587,298.3630497,204.0237675,174.5931291,330.4499995,376.7885084,186.9854592,267.5609283,195.8509027,79.5280834
377.6931939,210.2193536,294.4318678,204.2063961,174.2906484,330.3510516,371.3365123,186.0522993,264.5083932,195.1478518,79.55559038
379.7206523,211.4251639,295.6370984,207.473846,175.0268127,338.2938414,372.4666626,186.3606372,265.1617212,196.2277779,79.50985373
385.8503604,213.1871026,300.6691059,208.2055357,176.1661452,343.8035556,385.075873,188.3735004,271.5699561,198.4350486,79.44738155
386.9385331,212.1263065,299.070247,203.6761156,173.6020191,324.5742408,367.4635892,185.683779,263.4685377,194.0663752,79.55691387
415.9627056,221.2010331,319.6312447,212.0779992,177.7238584,351.0749138,401.7471195,191.7109969,281.9771985,201.5593801,79.2883703
427.1989883,223.4618707,325.3309121,211.1722086,176.927453,344.0266437,397.8023055,191.384391,281.0416156,200.3361633,79.29111186
399.5417846,217.1463746,307.9637759,212.1824995,176.5359913,348.5385471,383.8577043,188.6605421,272.1197922,198.9810283,79.3802545
407.0167242,217.2635762,310.7855635,206.0261583,174.1166895,327.0166445,372.915333,187.0236222,267.6053805,195.1530015,79.47405456
394.4635216,215.1216224,306.3160117,207.5981787,176.356164,342.0874256,391.1278755,189.4694545,275.1819762,199.0350988,79.4177913
380.4767284,210.3837527,295.4849662,202.410656,173.4553983,323.1685301,367.0451882,185.4416734,262.7671577,193.8046735,79.58506267
401.8521773,215.3840593,307.3834893,203.3460033,173.22596,319.8531247,367.8010081,186.0731309,264.8287791,193.6409126,79.53233748
402.6263331,217.2144754,310.6704207,208.8004848,176.3256348,342.1732995,390.1652984,189.5652975,275.395093,198.997202,79.39078323
406.1227935,217.1373717,311.4968302,205.7004717,174.7484667,329.7082014,380.7645884,188.1667576,271.3027599,196.3936953,79.4520459
411.7404915,218.7485119,315.0964089,206.8562202,175.205127,332.5310141,384.5823103,188.9152904,273.5621714,197.2405689,79.41450919
399.3342794,216.3560347,309.1717146,208.1241038,176.4267999,342.3283601,392.1796872,189.7537428,276.0910748,199.2162772,79.3990738
410.2933955,219.4083046,314.5553391,210.8269427,176.2975908,343.5340588,387.3033074,189.3816391,274.6412428,198.8703524,79.36175239
400.9128502,216.2448135,307.9768352,207.1471037,174.7970827,332.8668734,376.5747426,187.4496286,268.8394748,196.2340701,79.45887423
411.4708348,220.8881293,316.594726,215.5044617,178.2895274,359.4591716,398.7752143,191.2675689,280.1389344,202.1732696,79.26733993
388.4482363,212.7235945,299.6058901,204.9302582,173.6659549,326.3918156,365.6579624,185.4844696,262.7180911,194.0811106,79.54619584
388.4305944,212.7634656,301.6584232,204.0955847,174.7996826,330.6577366,380.5456463,187.6614417,269.7654745,196.356508,79.50692864
436.1505317,226.0397378,330.8135895,213.0772524,177.3915572,347.4431043,400.9944694,192.1260831,283.2690276,201.1874365,79.24128963
408.9569778,217.6414874,313.1444624,205.290731,174.7388331,328.5856661,382.3110824,188.4704878,272.2961985,196.4909611,79.44894463
389.7878944,212.887794,301.0809764,204.0033696,173.9125305,326.0329107,370.9089002,186.2742563,265.3223272,194.675417,79.53618346
401.9252003,216.2646971,308.4697328,206.4169995,174.6246765,330.8709825,376.4741365,187.4438924,268.9094977,196.0024189,79.46721606
412.305878,217.4989438,313.3675988,202.6020747,173.0822633,316.5410226,370.2454474,186.6791734,266.863475,193.6191087,79.51584645
405.630965,217.6737817,311.9922555,207.9790132,175.7804054,337.9055508,386.9116447,189.1281895,274.1275674,198.109579,79.40516793
395.1684067,214.9140917,305.4805204,206.7790339,175.3765223,336.1282223,382.2752968,188.1570287,271.0727779,197.2756018,79.45579991
406.7514494,219.2926165,314.9593991,212.5573037,178.3722503,356.5434465,405.1605955,192.001723,282.7964024,202.5496998,79.28869725
425.3768147,222.2224077,323.4134286,208.3474964,175.7563889,335.0499505,390.7385589,190.1936043,277.6027693,198.3719249,79.35357281
407.9163491,217.1807595,310.6744479,205.22605,173.5995409,323.3059628,368.9478647,186.431388,265.812873,194.2549792,79.49700518
401.7793446,216.2181141,308.8648723,206.0658151,174.8090651,331.259357,379.4473407,187.8711948,270.3055554,196.3916499,79.4605715
406.2177356,217.0764707,310.1162386,206.1796932,174.1023519,327.2638015,372.1331703,186.9016265,267.1611977,195.1027354,79.47706914
414.1221861,220.3607247,316.310802,211.5422428,176.2360759,343.5319314,385.7939529,189.2728023,274.2369322,198.7410325,79.35354371
385.8294317,213.1335357,300.8726255,207.864909,176.2677263,343.7537873,386.857058,188.6326875,272.4042,198.6572559,79.44553234
382.2457738,210.7112006,296.9763825,201.8215124,173.5852544,322.5677083,370.437868,185.9752524,264.5444325,194.1531257,79.5775282
396.1383829,214.9224711,306.9517145,205.2568068,175.5398604,334.400598,388.1440435,189.021559,273.9990838,197.7781877,79.45264066
376.8956938,210.7108992,295.5600516,206.2346166,175.8855605,341.2414731,383.8154093,187.9160611,270.232862,197.9227814,79.49241229
398.2765455,215.29809,308.5279776,204.5868884,175.4784279,332.756998,389.9609385,189.3191468,275.0846867,197.7948062,79.45112131
391.4887989,214.1128905,303.3596946,206.9442913,175.4874539,337.5434119,382.0043501,188.0360409,270.6211311,197.3929949,79.4616097
408.1048479,218.2207804,312.7187463,208.3500056,175.4712284,336.5169215,383.1103298,188.6348456,272.501358,197.5190634,79.40969568
409.4433741,218.3966797,314.657413,207.1819803,175.8419933,336.3921887,390.6238621,189.7539121,276.2476456,198.3940722,79.39614225
390.4325201,214.3052161,302.6225555,208.9070434,175.8258888,342.2296765,380.9538973,187.9079682,270.009344,197.8030348,79.44393329
402.4744494,216.4661226,309.6906371,206.2029743,175.0902457,332.6583529,382.5120517,188.3492171,271.8186812,196.9292958,79.44710197
376.0128426,209.9512027,294.0290451,204.3785251,174.7234506,333.0253504,375.2735068,186.5895931,266.2049542,195.9187011,79.54392721
408.6427848,217.7670444,312.5238948,206.1647785,174.5759058,329.1720723,378.3547421,187.8711106,270.3403035,196.0553854,79.4505317
386.686408,213.1365381,300.2195134,207.6438863,175.3853164,338.9835288,377.9934824,187.341714,268.325098,197.0283788,79.47543534
368.4587392,208.0434952,287.7243025,204.6774972,173.5351707,329.1033255,359.3419069,184.0935538,258.1375775,193.4891653,79.60909812
410.2019538,219.3483496,314.6483752,210.7433198,176.4459103,344.1693109,388.9847756,189.629405,275.45401,199.1579749,79.35858825
412.0234622,220.0079356,316.4601839,211.2646626,176.967823,347.0714829,394.2269307,190.4627641,278.0872383,200.1323441,79.33047975
414.0058109,218.9643583,315.9153259,206.0234713,174.7383079,328.8580631,381.8228412,188.5214516,272.4422001,196.4775275,79.43145454
396.6060746,216.0065768,306.1795296,210.1252404,176.0117006,343.6979118,382.0081958,188.2457199,271.0171227,198.1486541,79.41481277
399.3181035,215.6445622,306.8076652,206.3475739,174.5133045,330.6497099,374.7378143,187.1212144,267.8580566,195.7458204,79.47802718
403.4228608,216.769423,310.0629261,206.7363876,175.1451159,333.5362107,382.049778,188.318311,271.6669756,196.9940014,79.44154772
397.2521625,215.6181296,306.6873028,207.6178061,175.4669932,337.4048521,382.0099234,188.1816877,271.1075606,197.3953986,79.4415691
409.5639287,217.8088072,311.4903153,206.2946275,173.7318309,325.1500247,368.409237,186.4104206,265.6629073,194.4243455,79.4844486
397.3755385,214.180875,304.7161763,202.6220705,173.0564162,318.7431916,366.4283726,185.7474614,263.8470002,193.31816,79.55410801
394.614569,214.2416765,304.9096926,204.4648198,174.5797692,329.0393097,378.7627338,187.5630183,269.4391511,195.9956439,79.4946776
387.935512,214.1062808,301.2027232,210.522221,176.1822352,346.7592687,380.5302068,187.8361177,269.5952643,198.2554709,79.43143915
444.2376729,228.5948305,336.9987,215.2458995,178.7817521,355.5476715,413.6469702,194.305229,289.9571618,203.7692942,79.15745327
389.6616026,213.562428,303.9244361,205.3967513,176.1224371,338.5678386,392.7004681,189.5188421,275.5661639,198.7626585,79.45049863
399.697738,215.5403625,306.1443281,205.9358602,173.8376612,326.7162277,368.2040835,186.1460414,264.7891762,194.5017007,79.50487516
431.3839031,223.4774801,324.9177773,208.8691152,174.8058776,330.3549181,379.926588,188.7157704,272.7955525,196.5844313,79.37523157
390.1617965,213.0616023,302.4493244,203.7835876,174.5850682,328.8354772,379.243482,187.5136033,269.3083036,196.0050496,79.51111504
388.3408041,213.3288148,302.2726839,206.1575882,175.7416736,338.1939074,385.9602574,188.5147646,272.2499007,197.9045075,79.46351351
412.910828,221.0813283,317.5211582,214.8294204,178.1902798,357.7502958,399.6068583,191.4041787,280.6537399,202.084221,79.26926693
377.2333971,210.5075795,295.1509466,205.4353153,175.2937799,337.1351895,379.3424658,187.2492239,268.181793,196.9081477,79.51650896
383.7039482,210.9441833,295.4227375,202.6679643,172.3217692,317.4705191,354.4553465,183.6717726,257.0674355,191.6660007,79.62008012
410.3386699,217.8892075,313.3343222,205.191333,174.2085721,325.7997042,376.9129439,187.6752396,269.8162557,195.4848209,79.46364084
417.1564551,221.7172293,319.3836936,213.5625289,177.4421564,351.5589701,395.4654712,190.8517307,279.0531594,200.8787744,79.28967363
431.2908721,224.9721076,330.7058614,211.8701338,178.7652096,352.8003493,418.4654129,194.6121221,291.3205833,203.8929988,79.20744533
397.3864299,215.1474996,307.9802631,204.8675327,175.6181369,333.9434324,390.4496108,189.3853493,275.2172521,198.0063742,79.44844556
407.3432016,218.1379955,310.6286771,209.5487698,174.699508,334.5325609,371.5730858,186.9281655,266.9453335,195.9117828,79.43999554
410.981482,218.5645995,315.7828537,206.3389439,175.7546739,334.4888909,392.1809188,190.0061457,277.1569413,198.3576757,79.39886681
422.0524961,221.3289776,321.2252607,207.7877818,175.3975368,333.1542473,387.3389052,189.5830558,275.6982647,197.6931918,79.37627466
424.7330328,221.8162519,323.2189969,207.1890896,175.5431348,332.5217279,391.0710977,190.2015344,277.7409915,198.0857423,79.36691432
427.7885089,222.4996521,324.4071485,207.4908644,175.3120989,331.425612,388.2667027,189.8582352,276.6231031,197.6509835,79.36796652
385.5116388,211.6389833,299.9062364,202.1688226,174.2470981,325.683191,378.502766,187.2287259,268.624302,195.4813201,79.54302616
401.485612,215.8818734,307.7640637,205.4646623,174.1405016,327.2561003,373.0717369,186.9046558,267.2650167,195.1638406,79.49054932
409.5748578,218.882184,313.7284879,209.4597431,175.6966749,338.9199753,383.6347704,188.772056,272.8598034,197.8641881,79.39138692
412.0706745,220.5700112,317.5916557,213.1561653,178.2000045,355.5875808,403.3282916,191.8832672,282.3656049,202.2671829,79.277856
400.8320011,215.7569793,308.6730802,204.8915407,174.7503188,329.4523902,381.4229579,188.1145801,271.2107896,196.4002351,79.47027639
387.3738831,212.7710296,299.2054087,206.0922417,174.077886,330.2142893,367.3100842,185.7387715,263.3935308,194.7237163,79.52913297
393.6359249,213.9763781,303.8400402,204.6010396,174.3303948,328.245712,375.3219399,187.0294103,267.7156671,195.4841317,79.50689905
399.0639741,217.183559,308.3432068,212.3140184,176.9178379,350.765838,387.7347907,189.2153148,273.9269584,199.6763155,79.36551336
403.4747638,217.3830907,309.3956719,209.5690792,175.3265665,338.3070467,377.5869414,187.7377089,269.4822416,197.0348717,79.42314128
380.8221588,211.4601995,297.1237185,206.0656955,175.2858825,337.3729782,378.9993571,187.2941784,268.335337,196.9077197,79.5031784
391.4383425,213.7194071,303.0554345,205.3709705,174.8446537,332.2064924,378.6975253,187.4957359,269.1077777,196.3426426,79.49057065
400.8376854,216.5572172,308.5204149,208.3073467,175.5018477,337.8670171,381.6273163,188.2425695,271.2011526,197.4480541,79.42804101
377.7151537,210.7417654,295.2777875,205.9405237,175.2364151,337.4796408,377.6565898,187.0244249,267.4359507,196.7416093,79.51327656
411.6749408,219.0644587,315.3386598,208.1649819,175.6988632,336.7707031,387.1451882,189.3115647,274.741985,198.0447657,79.39191199
399.5695654,215.752698,307.9210303,206.0515148,175.0410971,332.7025408,381.5060552,188.1270762,271.100583,196.796851,79.45782411
419.266385,220.6881544,319.4513326,207.8510178,175.3847411,333.5923422,386.2451183,189.354548,274.9342282,197.6083769,79.38443168
373.2081581,208.7104336,290.9455932,202.5294714,173.3485706,324.1811669,363.5177438,184.7537814,260.491421,193.4502743,79.60959303
383.7434388,211.7640309,297.8555708,204.8863825,174.284604,330.2078878,371.4992663,186.2267414,265.0865034,195.181899,79.53516651
392.1211267,214.1763411,303.5181179,206.6310545,175.1720705,335.5160244,379.6250791,187.6771558,269.5778094,196.8465513,79.47162524
391.6109118,213.0024705,300.2684416,203.6069097,172.6387848,318.9941304,357.9171805,184.3801513,259.3108569,192.3109531,79.5829079
399.509956,215.2749878,306.6872284,204.7454542,173.9854485,325.8331551,372.5799171,186.7621966,266.8915832,194.9112049,79.50397629
409.6515833,219.0260291,315.6272719,209.0927306,176.8057286,343.5867339,396.9657689,190.7559859,279.241763,200.0227832,79.35135736
406.6939852,218.4234744,311.3869797,210.8088694,175.6762912,341.1205535,379.5090878,188.1373729,270.6382533,197.6291377,79.39672327
413.9444814,220.2681984,318.1723223,210.2823233,177.1665555,346.19661,399.1795938,191.2317641,280.6192105,200.6532334,79.32242982
421.0487167,221.5814329,321.3654358,209.3454239,176.1849767,339.1634333,392.4231688,190.359167,278.0266804,199.0171672,79.34232319
396.6403282,214.5450335,305.8693531,204.0214573,174.382643,327.1182148,378.0912498,187.5072663,269.2999435,195.7088191,79.49961392
398.8522939,214.8431373,307.0099058,203.1978398,173.9875746,323.699815,376.2946291,187.2674428,268.6646391,195.0827936,79.51040357
399.4119795,216.1360503,308.6425117,207.4404768,175.894924,338.8215324,387.8672325,189.097829,274.0743439,198.2820004,79.42139458
415.2691537,220.3746692,317.3618084,210.1991765,176.1101276,340.9119735,387.9018707,189.5689447,275.3447481,198.6677821,79.3585522
395.5913726,214.5027369,305.4663658,204.6404372,174.5989508,329.2370463,378.8683414,187.6022687,269.5640926,196.0338957,79.49052707
412.2118846,219.3602223,315.604709,208.8724387,175.8259448,338.2522834,387.0379917,189.3287233,274.7095653,198.216685,79.38244957
403.2672934,216.7039035,310.4489562,206.3038465,175.2793884,333.5892284,384.7283511,188.6958791,272.9434481,197.3029903,79.43753178
398.6343245,217.5451589,308.3292842,214.3873323,177.6104992,357.0680869,390.3090515,189.6699809,275.0755157,200.7521754,79.33424264
386.111929,212.0010614,300.755379,202.8439799,174.8215149,329.2047762,383.2307555,187.9830431,270.8763232,196.501971,79.51911719
397.918159,215.3930816,306.9798229,206.1200697,175.08056,333.283581,381.354533,188.0650051,270.8893369,196.835137,79.46073268
404.3782949,216.1677012,308.3603448,204.3670787,173.1715234,320.571604,365.3414342,185.8036609,263.822835,193.4682835,79.52404629
384.7413677,211.9415735,298.189902,204.7986851,174.1009114,329.0008333,369.9104193,186.015309,264.4222286,194.8590237,79.53964777
403.1111557,215.9267423,308.3735389,204.3077095,173.6681366,323.1031874,370.7953321,186.5762675,266.3374328,194.4077484,79.50905412
396.0766146,214.884108,305.2889596,206.0703848,174.6857087,331.6492339,376.5055857,187.298727,268.4396753,196.0485313,79.48111792
404.7661652,217.0793537,311.6658654,206.2650454,175.478013,334.1801998,387.4765762,189.1448473,274.3800413,197.7157831,79.42613312
